ProductId,Id1,Id2,Id3,Id4,ProductName,Brand,Category,SubCategory,ChildCategory,BundleId1,Bundle1,MOQ1,Price1,Bundle2,MOQ2,Price2,Bundle3,MOQ3,Price3,Bundle4,MOQ4,Price4
782,0,0,0,0,Cat 6 Cable Box 100mtr,D-Link,Cat Cables,Cat6 Cable,4 Pair,0,,0,0,,0,0,,0,0,,0,0
1527,0,0,0,0,Cat 6 Patch cord 0.5 Mtr x 10,D-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
783,0,0,0,0,Cat 6 Patch Cord 0.5M Grey (NCB-C6UGRYR1-0.5),D-Link,Cat Cables,Cat 6 cable," Patch Cord",0,,0,0,,0,0,,0,0,,0,0
1528,0,0,0,0,Cat 6 Patch cord 1 Mtr x 10,D-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
796,0,0,0,0,Cat 6 Patch Cord 10M Grey (NCB-C6UGRYR1-10),D-Link,Cat Cables,Cat 6 cable," Patch Cord",0,,0,0,,0,0,,0,0,,0,0
1088,0,0,0,0,Cat 6 Patch Cord 15M Grey (NCB-C6UGRYR1-15),D-Link,Cat Cables,Cat 6 cable," Patch Cord",0,,0,0,,0,0,,0,0,,0,0
786,0,0,0,0,Cat 6 Patch Cord 1M Blue (NCB-C6UBLUR1-1),D-Link,Cat Cables,Cat 6 cable,Patch Cord,0,,0,0,,0,0,,0,0,,0,0
784,0,0,0,0,Cat 6 Patch Cord 1M Grey (NCB-C6UGRYR1-1),D-Link,Cat Cables,Cat 6 cable," Patch Cord",0,,0,0,,0,0,,0,0,,0,0
1087,0,0,0,0,Cat 6 Patch Cord 20M Grey (NCB-C6UGRYR1-20),D-Link,Cat Cables,Cat 6 cable," Patch Cord",0,,0,0,,0,0,,0,0,,0,0
789,0,0,0,0,Cat 6 Patch Cord 2M Blue (NCB-C6UBLUR1-2),D-Link,Cat Cables,Cat 6 cable,Patch Cord,0,,0,0,,0,0,,0,0,,0,0
788,0,0,0,0,Cat 6 Patch Cord 2M Grey (NCB-C6UGRYR1-2),D-Link,Cat Cables,Cat 6 cable," Patch Cord",0,,0,0,,0,0,,0,0,,0,0
792,0,0,0,0,Cat 6 Patch Cord 2M Yellow (NCB-C6UYELR1-2),D-Link,Cat Cables,Cat 6 cable,Patch Cord,0,,0,0,,0,0,,0,0,,0,0
794,0,0,0,0,Cat 6 Patch Cord 3M Grey (NCB-C6UGRYR1-3),D-Link,Cat Cables,Cat 6 cable," Patch Cord",0,,0,0,,0,0,,0,0,,0,0
795,0,0,0,0,Cat 6 Patch Cord 5M Grey (NCB-C6UGRYR1-5),D-Link,Cat Cables,Cat 6 cable," Patch Cord",0,,0,0,,0,0,,0,0,,0,0
713,0,0,0,0,CAT-5 2pair,D-Link,WISP,,,0,,0,0,,0,0,,0,0,,0,0
984,0,0,0,0,CAT-5 2pair + 1 free unit,D-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
715,0,0,0,0,CAT-5 4pair,D-Link,WISP,,,0,,0,0,,0,0,,0,0,,0,0
985,0,0,0,0,CAT-5 4pair + 1 free unit,D-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
714,0,0,0,0,CAT-5 4pair*2,D-Link,WISP,,,0,,0,0,,0,0,,0,0,,0,0
826,0,0,0,0,"Cat-6 Lan Cable ",Polycab,Cat Cables,Cat6 Cable,4 Pair,0,,0,0,,0,0,,0,0,,0,0
595,0,0,0,0,CCR-1009-7G-1C-1S+,Mikrotik,SME,Routing,Cloud Core Routing,0,,0,0,,0,0,,0,0,,0,0
1639,0,0,0,0,CCR-1009-7G-1C-PC,Mikrotik,SME,Routing,Cloud Core Routing,0,,0,0,,0,0,,0,0,,0,0
83,0,0,0,0,CCR-1016-12G,Mikrotik,SME,Routing,Cloud Core Routing,0,,0,0,,0,0,,0,0,,0,0
84,0,0,0,0,CCR-1016-12S-1S+,Mikrotik,SME,Routing,Cloud Core Routing,0,,0,0,,0,0,,0,0,,0,0
85,0,0,0,0,CCR-1036-12G-4S,Mikrotik,SME,Routing,Cloud Core Routing,0,,0,0,,0,0,,0,0,,0,0
86,0,0,0,0,CCR-1036-12G-4S+EM,Mikrotik,SME,Routing,Cloud Core Routing,0,,0,0,,0,0,,0,0,,0,0
88,0,0,0,0,CCR-1036-8G-2S+ EM,Mikrotik,SME,Routing,Cloud Core Routing,0,,0,0,,0,0,,0,0,,0,0
89,0,0,0,0,CCR-1072-1G-8S+,Mikrotik,SME,Routing,Cloud Core Routing,0,,0,0,,0,0,,0,0,,0,0
859,0,0,0,0,CCR-2004-1G-12S+2XS,Mikrotik,SME,Routing,Cloud Core Routing,0,,0,0,,0,0,,0,0,,0,0
73,0,0,0,0,CE6810-24S2Q-LI,Huawei,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
1549,0,0,0,0,CH-12V-2A,"Un-Branded ",,DC Adapter,12V DC,0,,0,0,,0,0,,0,0,,0,0
829,0,0,0,0,Cleaver SKL-6C,"Un-Branded ",Testing,Fiber Cleaver,,0,,0,0,,0,0,,0,0,,0,0
329,0,0,0,0,"cnPilot e400 ",Cambium,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
330,0,0,0,0,cnPilot e410,Cambium,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
331,0,0,0,0,cnPilot e430,Cambium,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
323,0,0,0,0,"cnPilot e500 ",Cambium,WISP,,,0,,0,0,,0,0,,0,0,,0,0
324,0,0,0,0,"cnPilot e600 ",Cambium,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
327,0,0,0,0,"cnPilot e700 ",Cambium,WISP,,,0,,0,0,,0,0,,0,0,,0,0
1219,0,0,0,0,Complete Fiber Mega ISP,"Un-Branded ",,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
922,0,0,0,0,Copper Solution,Mercusys,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
757,0,0,0,0,CPE 210,TP-Link,WISP,,,0,,0,0,,0,0,,0,0,,0,0
758,0,0,0,0,CPE 220,TP-Link,WISP,,,0,,0,0,,0,0,,0,0,,0,0
760,0,0,0,0,CPE 510,TP-Link,WISP,,,0,,0,0,,0,0,,0,0,,0,0
1251,0,0,0,0,CPE 510 x 2,TP-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1252,0,0,0,0,CPE 510 x 5,TP-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
759,0,0,0,0,CPE 610,TP-Link,WISP,,,0,,0,0,,0,0,,0,0,,0,0
756,0,0,0,0,CPE 710,TP-Link,WISP,,,0,,0,0,,0,0,,0,0,,0,0
905,0,0,0,0,Crimping tool*10,"Un-Branded ",,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
546,0,0,0,0,CRS-105-5S-FB,Mikrotik,WISP,,,0,,0,0,,0,0,,0,0,,0,0
1816,219,217,218,0,CRS-105-FB(FIBER BOX),Mikrotik,Server & Routing,Router Board,,0,Clearance,15,3200,Offer 1,1,4200,Offer 2,2,3800,,0,0
597,0,0,0,0,CRS-106-1C-5S,Mikrotik,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
74,0,0,0,0,CRS-112-8G-4S-IN,Mikrotik,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
600,0,0,0,0,CRS-112-8P-4S-IN,Mikrotik,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
77,0,0,0,0,CRS-125-24G-1S-IN,Mikrotik,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
79,0,0,0,0,CRS-212-1G-10S-1S+IN,Mikrotik,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
598,0,0,0,0,CRS-305-1G-4S+IN,Mikrotik,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
599,0,0,0,0,CRS-309-1G-8S+IN,Mikrotik,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
604,0,0,0,0,CRS-312-4C+8XG-RM,Mikrotik,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
80,0,0,0,0,CRS-317-1G-16S+RM,Mikrotik,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
390,0,0,0,0,"CRS-326-24G-2S+IN ",Mikrotik,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
78,0,0,0,0,CRS-326-24G-2S+RM,Mikrotik,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
603,0,0,0,0,CRS-326-24S+2Q+RM,Mikrotik,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
602,0,0,0,0,CRS-328-24P-4S+RM,Mikrotik,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
601,0,0,0,0,CRS-328-4C-20S-4S+RM,Mikrotik,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
596,0,0,0,0,CSS-106-1G-4P-1S (RB260GSP),Mikrotik,SME,Routing,Cloud Core Routing,0,,0,0,,0,0,,0,0,,0,0
547,0,0,0,0,CSS-106-5G-1S (RB260GS),Mikrotik,SME,Routing,Cloud Core Routing,0,,0,0,,0,0,,0,0,,0,0
75,0,0,0,0,CSS-326-24G-2S+RM,Mikrotik,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
389,0,0,0,0,CSS-610-8G-2S+IN,Mikrotik,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
831,0,0,0,0,CT-08 Fiber Cleaver,Fujikura,Testing,Fiber Cleaver,,0,,0,0,,0,0,,0,0,,0,0
1371,0,0,0,0,CT50 Fiber Cleaver,Fujikura,Testing,Fiber Cleaver,,0,,0,0,,0,0,,0,0,,0,0
1226,0,0,0,0,Cut lenght cross 9,"Un-Branded ",,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
458,0,0,0,0,CWDM Mux/Demux 4 Channel,DBC,FTTH,CWDM Mux/Demux,,0,,0,0,,0,0,,0,0,,0,0
616,0,0,0,0,CWDM Mux/Demux 8 Channel,DBC,FTTH,CWDM Mux/Demux,,0,,0,0,,0,0,,0,0,,0,0
457,0,0,0,0,CWDM SFP 10G 80Kms,DBC,,SFP,10G,0,,0,0,,0,0,,0,0,,0,0
1852,0,0,0,0,D500-100PES-A,"Netgear ",Routers,300N Router,,0,,0,0,,0,0,,0,0,,0,0
38,0,0,0,0,DAP-2230/IAU,D-Link,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
39,0,0,0,0,DAP-2610/IIN,D-Link,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
40,0,0,0,0,DAP-2620/DL,D-Link,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
41,0,0,0,0,DAP-2680/IIN,D-Link,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
42,0,0,0,0,DAP-3666/IDL,D-Link,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
43,220,0,0,0,DAP-F3704-I,D-Link,WISP,,,0,Clearance,1,2500,,0,0,,0,0,,0,0
694,0,0,0,0,DAP-F3704-I Bundle,D-Link,WISP,,,0,,0,0,,0,0,,0,0,,0,0
44,0,0,0,0,DAP-F3705-N,D-Link,WISP,,,0,,0,0,,0,0,,0,0,,0,0
691,0,0,0,0,DAP-F3705-N Bundle,D-Link,WISP,,,0,,0,0,,0,0,,0,0,,0,0
692,0,0,0,0,DAP-F3706,D-Link,WISP,,,0,,0,0,,0,0,,0,0,,0,0
45,221,0,0,0,DAP-F3706-N,D-Link,WISP,,,0,Clearance,1,3500,,0,0,,0,0,,0,0
693,0,0,0,0,DAP-F3711,D-Link,WISP,,,0,,0,0,,0,0,,0,0,,0,0
46,223,222,0,0,DAP-F3711-I,D-Link,WISP,,,0,Clearance,2,5000,Offer 1,1,6500,,0,0,,0,0
47,225,224,0,0,DAP-F3712-N,D-Link,WISP,,,0,Clearance,2,6500,Offer 1,1,8000,,0,0,,0,0
968,0,0,0,0,DAP-F3712-N + AC12G,D-Link,WISP,,,0,,0,0,,0,0,,0,0,,0,0
1808,0,0,0,0,DBC-BC-LC/UPC-S3-PTC,DBC,Patch cords,Simplex,LC-LC Connector,0,,0,0,,0,0,,0,0,,0,0
1806,226,227,228,0,DBC-SC/APC-SC/UPC-30,DBC,Patch cords,Simplex,SC-SC Connector,0,Offer 1,10,48,Offer 2,20,43,Offer 3,40,38,,0,0
1815,229,230,231,0,DBC-SC/APC-SC/UPC-50,DBC,Patch cords,Simplex,SC-SC Connector,0,Offer 1,10,54,Offer 2,20,48,Offer 3,50,44,,0,0
1858,232,233,234,0,DBC-SC/UPC-SC/UPC-30,DBC,Patch cords,Simplex,SC-SC Connector,0,Offer 1,10,48,Offer 2,20,43,Offer 3,40,38,,0,0
520,0,0,0,0,DCH-100,dr.com,Accessories,,,0,,0,0,,0,0,,0,0,,0,0
1833,0,0,0,0,"DECO E4 ",TP-Link,Routers,Mesh Router,,0,,0,0,,0,0,,0,0,,0,0
1890,0,0,0,0,Deco M3W,TP-Link,Routers,Mesh Router,,0,,0,0,,0,0,,0,0,,0,0
1827,0,0,0,0,DECO M4,TP-Link,Routers,Mesh Router,,0,,0,0,,0,0,,0,0,,0,0
1828,0,0,0,0,Deco M5,TP-Link,Routers,Mesh Router,,0,,0,0,,0,0,,0,0,,0,0
1838,0,0,0,0,DECO X60,TP-Link,Routers,Mesh Router,,0,,0,0,,0,0,,0,0,,0,0
1089,0,0,0,0,DEM-310GT,D-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1066,0,0,0,0,DES-1005A,D-Link,Switches,10-100 Switches,,0,,0,0,,0,0,,0,0,,0,0
881,235,0,0,0,DES-1008-C-8 Port,D-Link,Switches,10-100 Switches,,0,Clearance,2,400,,0,0,,0,0,,0,0
1090,0,0,0,0,DES-1008A,D-Link,Switches,10-100 Switches,,0,,0,0,,0,0,,0,0,,0,0
238,0,0,0,0,DES-1008P,D-Link,Switches,Unanaged PoE,,0,,0,0,,0,0,,0,0,,0,0
1091,0,0,0,0,DES-1016A,D-Link,Switches,10-100 Switches,,0,,0,0,,0,0,,0,0,,0,0
1092,236,0,0,0,DES-1024D,D-Link,Switches,10-100 Switches,,0,Clearance,3,2500,,0,0,,0,0,,0,0
1513,0,0,0,0,DES-1024D x 2,D-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
229,0,0,0,0,DES-1210-08P,D-Link,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
222,0,0,0,0,DES-1210-28,D-Link,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
230,0,0,0,0,DES-1210-28P,D-Link,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
224,0,0,0,0,DES-1210-52,D-Link,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
233,0,0,0,0,DES-F1006P-E,D-Link,Switches,Unanaged PoE,,0,,0,0,,0,0,,0,0,,0,0
234,0,0,0,0,DES-F1009P-E,D-Link,Switches,Unanaged PoE,,0,,0,0,,0,0,,0,0,,0,0
235,0,0,0,0,DES-F1010P-E,D-Link,Switches,Switches,PoE switches,0,,0,0,,0,0,,0,0,,0,0
316,0,0,0,0,DFE-855MI,D-Link,Switches,Media Converter,,0,,0,0,,0,0,,0,0,,0,0
242,0,0,0,0,DFE-855S-15I,D-Link,Switches,Media Converter,10/100,0,,0,0,,0,0,,0,0,,0,0
1646,0,0,0,0,DG-BG4100NU,Digisol,Routers,300N Router,,0,,0,0,,0,0,,0,0,,0,0
1578,0,0,0,0,DG-BG4300NU,Digisol,Routers,300N Router,,0,,0,0,,0,0,,0,0,,0,0
1363,0,0,0,0,DG-GO4204-8E,Digisol,EPON OLT,,,0,,0,0,,0,0,,0,0,,0,0
1749,0,0,0,0,DG-GO4208-12E4SFPP,Digisol,OLT,GPON,"UnLoaded ",0,,0,0,,0,0,,0,0,,0,0
1751,0,0,0,0,DG-GO4304-2E2SFPP,Digisol,OLT,GPON,"UnLoaded ",0,,0,0,,0,0,,0,0,,0,0
1750,0,0,0,0,DG-GO4308-6E2SFPP,Digisol,OLT,GPON,"UnLoaded ",0,,0,0,,0,0,,0,0,,0,0
1361,237,238,239,0,DG-GR1321,Digisol,FTTH,XPON,ONU/ONT,0,Offer 1,2,1625,Offer 2,5,1575,Offer 3,10,1525,,0,0
1403,0,0,0,0,DG-GR1321 x 10,Digisol,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1402,0,0,0,0,DG-GR1321 x 5,Digisol,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1360,240,241,242,0,DG-GR6010,Digisol,FTTH,XPON,ONU/ONT,0,Offer 1,2,849,Offer 2,5,829,Offer 3,10,775,,0,0
1400,0,0,0,0,DG-GR6010 x 10,Digisol,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1401,0,0,0,0,DG-GR6010 x 5,Digisol,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1362,243,244,245,0,DG-GR6821AC,Digisol,FTTH,XPON,ONU/ONT,0,Offer 1,2,4598,Offer 2,5,2249,Offer 3,10,2199,,0,0
1328,0,0,0,0,DG-GS1005,Digisol,Switches,Switches,Gigabit Switches,0,,0,0,,0,0,,0,0,,0,0
1333,0,0,0,0,DG-GS1005 x 10,Digisol,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1332,0,0,0,0,DG-GS1005 x 5,Digisol,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
830,0,0,0,0,DG-GS1008DG,Digisol,Switches,Switches,Gigabit Switches,0,,0,0,,0,0,,0,0,,0,0
1334,0,0,0,0,DG-GS1008DG x 2,Digisol,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1335,0,0,0,0,DG-GS1008DG x 5,Digisol,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1329,0,0,0,0,DG-GS1016D-A,Digisol,Switches,Switches,Gigabit Switches,0,,0,0,,0,0,,0,0,,0,0
1336,0,0,0,0,DG-GS1016D-A x 2,Digisol,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1337,0,0,0,0,DG-GS1016D-A x 5,Digisol,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1331,0,0,0,0,DG-GS1024D,Digisol,Switches,Switches,Gigabit Switches,0,,0,0,,0,0,,0,0,,0,0
1338,0,0,0,0,DG-GS1024D x 2,Digisol,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1339,0,0,0,0,DG-GS1024D x 5,Digisol,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1372,0,0,0,0,DG-GS1510PL,Digisol,Switches,Switches,PoE switches,0,,0,0,,0,0,,0,0,,0,0
1629,0,0,0,0,DG-HR1400,Digisol,Routers,300N Router,,0,,0,0,,0,0,,0,0,,0,0
1630,0,0,0,0,DG-HR330TA,Digisol,Routers,300N Router,,0,,0,0,,0,0,,0,0,,0,0
1628,0,0,0,0,DG-HR3400,Digisol,Routers,300N Router,,0,,0,0,,0,0,,0,0,,0,0
1644,0,0,0,0,DG-WR3001N,Digisol,Routers,Range Extender,,0,,0,0,,0,0,,0,0,,0,0
1368,0,0,0,0,DGC-PC6UMGY-1L,Digisol,Cat Cables,Cat 6 cable," Patch Cord",0,,0,0,,0,0,,0,0,,0,0
1415,0,0,0,0,DGC-PC6UMGY-1L x 10,Digisol,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1416,0,0,0,0,DGC-PC6UMGY-1L x 20,Digisol,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1369,0,0,0,0,DGC-PC6UMGY-2L,Digisol,Cat Cables,Cat 6 cable," Patch Cord",0,,0,0,,0,0,,0,0,,0,0
1417,0,0,0,0,DGC-PC6UMGY-2L x 10,Digisol,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1418,0,0,0,0,DGC-PC6UMGY-2L x 20,Digisol,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1370,0,0,0,0,DGC-PC6UMGY-3L,Digisol,Cat Cables,Cat 6 cable," Patch Cord",0,,0,0,,0,0,,0,0,,0,0
1419,0,0,0,0,DGC-PC6UMGY-3L x 10,Digisol,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1420,0,0,0,0,DGC-PC6UMGY-3L x 20,Digisol,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1093,0,0,0,0,DGS-1005A,D-Link,Switches,Switches,Gigabit Switches,0,,0,0,,0,0,,0,0,,0,0
1067,0,0,0,0,DGS-1008A,D-Link,Switches,Switches,Gigabit Switches,0,,0,0,,0,0,,0,0,,0,0
1514,0,0,0,0,DGS-1008A x 2,D-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
236,0,0,0,0,DGS-1008MP,D-Link,Switches,Unanaged PoE,,0,,0,0,,0,0,,0,0,,0,0
237,0,0,0,0,DGS-1008P,D-Link,Switches,Unanaged PoE,,0,,0,0,,0,0,,0,0,,0,0
1070,0,0,0,0,"DGS-1016A ",D-Link,Switches,Switches,Gigabit Switches,0,,0,0,,0,0,,0,0,,0,0
1367,247,246,0,0,DGS-1024C,D-Link,Switches,Switches,Gigabit Switches,0,,2,7900,Offer 1,1,8500,,0,0,,0,0
1412,0,0,0,0,DGS-1024C x 2,D-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1071,0,0,0,0,DGS-1024D,D-Link,Switches,Switches,Gigabit Switches,0,,0,0,,0,0,,0,0,,0,0
1643,0,0,0,0,DGS-1100-08,D-Link,Switches,Switches,Gigabit Switches,0,,0,0,,0,0,,0,0,,0,0
231,0,0,0,0,DGS-1210-10P,D-Link,Switches,Switches,Gigabit Switches,0,,0,0,,0,0,,0,0,,0,0
225,0,0,0,0,DGS-1210-28,D-Link,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
232,0,0,0,0,DGS-1210-28P,D-Link,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
226,0,0,0,0,DGS-1210-52,D-Link,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
227,0,0,0,0,DGS-1250-28X,D-Link,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
228,0,0,0,0,DGS-1510-28X,D-Link,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
642,0,0,0,0,DGS-F1018P-E,D-Link,Switches,Unanaged PoE,,0,,0,0,,0,0,,0,0,,0,0
1359,0,0,0,0,Digisol RJ-45,Digisol,Connectors,RJ45,Cat 5,0,,0,0,,0,0,,0,0,,0,0
1398,0,0,0,0,DigiSol RJ-45 x 10,Digisol,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1397,0,0,0,0,DigiSol RJ-45 x 5,Digisol,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1627,248,0,0,0,DIR-600M,D-Link,Routers,300N Router,,0,Clearance,5,400,,0,0,,0,0,,0,0
1626,0,0,0,0,DIR-605L,D-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
761,249,0,0,0,DIR-615,D-Link,Routers,300N Router,,0,Clearance,3,400,,0,0,,0,0,,0,0
1391,0,0,0,0,DIR-615 x 10,D-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1390,0,0,0,0,DIR-615 x 5,D-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1633,250,0,0,0,DIR-803,D-Link,Routers,AC Router,,0,Clearance,2,2500,,0,0,,0,0,,0,0
1374,252,251,0,0,DIR-841,D-Link,Routers,AC Router,,0,Clearance,10,1500,Offer 1,1,1800,,0,0,,0,0
1769,0,0,0,0,DIR-841,D-Link,Routers,300N Router,,0,,0,0,,0,0,,0,0,,0,0
1427,0,0,0,0,DIR-841 x 10,D-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1426,0,0,0,0,DIR-841 x 5,D-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
159,0,0,0,0,"Disc Lite 5 ",Mikrotik,WISP,,,0,,0,0,,0,0,,0,0,,0,0
1719,253,254,255,0,DLB 5-20N,LigoWave,Wireless,Access point,,0,Offer 1,1,5500,Offer 2,2,4800,Offer 3,4,4000,,0,0
1786,0,0,0,0,DLB-5-20N,LigoWave,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
1640,256,257,258,0,DLB-ECHO-5D,LigoWave,WISP,,,0,Offer 1,1,9500,Offer 2,2,8400,Offer 3,4,7600,,0,0
910,0,0,0,0,Dlink RJ-45 x 2,D-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1442,0,0,0,0,Dlink RJ-45 x 5,D-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
243,0,0,0,0,DMC-G1000SC,D-Link,Switches,Media Converter,10/100/1000,0,,0,0,,0,0,,0,0,,0,0
1781,0,0,0,0,DR - 323DAC,dr.com,ONT-ONU,Dual Band,,0,,0,0,,0,0,,0,0,,0,0
1670,259,260,261,0,DR-16 Way (Cassette) SC/UPC,dr.com,PLC Splitters,"Cassette Type ",,0,Offer 1,1,700,Offer 2,5,660,Offer 3,10,590,,0,0
1793,262,263,264,0,DR-323DAC,dr.com,ONT-ONU,Dual Band,,0,Offer 1,1,2400,Offer 2,2,2200,Offer 3,10,1950,,0,0
1767,265,266,267,0,DR-323RGW,dr.com,ONT-ONU,Single Band,,0,Offer 1,1,1800,Offer 2,2,1600,Offer 3,10,1350,,0,0
1099,268,269,270,0,DR-5050-FBT-WoC,dr.com,Ratio Couplers,Without Window,,0,Offer 1,1,90,Offer 2,10,70,Offer 3,20,45,,0,0
1116,0,0,0,0,"DR-5050-FBT-WoC x 10units ",dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1117,0,0,0,0,DR-5050-FBT-WoC x 20units,dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1109,271,272,273,0,DR-5545-FBT-WoC,dr.com,,Ratio Couplers,With Window,0,Offer 1,1,90,Offer 2,10,70,Offer 3,20,45,,0,0
1134,0,0,0,0,DR-5545-FBT-WoC x 10units,dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1135,0,0,0,0,DR-5545-FBT-WoC x 20units,dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1106,274,275,276,0,DR-6040-FBT-WoC,dr.com,Ratio Couplers,Without Window,,0,Offer 1,1,90,Offer 2,10,70,Offer 3,20,45,,0,0
1128,0,0,0,0,"DR-6040-FBT-WoC x 10units ",dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1129,0,0,0,0,"DR-6040-FBT-WoC x 20units ",dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1108,277,278,279,0,DR-6535-FBT-WoC,dr.com,Ratio Couplers,Without Window,,0,Offer 1,1,90,Offer 2,10,70,Offer 3,20,45,,0,0
1132,0,0,0,0,"DR-6535-FBT-WoC x 10units ",dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1133,0,0,0,0,"DR-6535-FBT-WoC x 20units ",Mercusys,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1101,280,281,282,0,DR-7030-FBT-WoC,dr.com,Ratio Couplers,Without Window,,0,Offer 1,1,90,Offer 2,10,70,Offer 3,20,45,,0,0
1120,0,0,0,0,DR-7030-FBT-WoC x 10units,dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1121,0,0,0,0,DR-7030-FBT-WoC x 20units,dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1102,283,284,285,0,DR-7525-FBT-WoC,dr.com,Ratio Couplers,Without Window,,0,Offer 1,1,90,Offer 2,10,70,Offer 3,20,45,,0,0
